track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
2 Dumb Kids,https://open.spotify.com/track/75bs250qy6CzGEDxExe3sP,2 Dumb Kids,https://open.spotify.com/album/2rvUElOjzUMKDVkAFVGR3v,Levent Geiger,https://open.spotify.com/artist/7JSBgXyCDzX24iZCHJofIG,2023-03-15,159230,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Nothing Matters,https://open.spotify.com/track/6I6261vmGH9b71qBU5PHsa,FIRE!,https://open.spotify.com/album/2uNIkdUqmTGiF5ngZVoFWh,I Am Nova,https://open.spotify.com/artist/1PYFWo7UIJQBW441tashW3,2023-02-07,241301,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Nuestra Canción,https://open.spotify.com/track/15spDnfLO2C95AeEjUAnkE,Nuestra Canción,https://open.spotify.com/album/40zDTP233ezpEDTokfqRfw,"Arthur Hanlon, Catalina García","https://open.spotify.com/artist/2tYwhzzfvvDr29BbBFcHhB, https://open.spotify.com/artist/2eWiATMtcOCS8vAjRJp9iY",2022-11-29,183029,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Nuestra Canción,https://open.spotify.com/track/7LCVRDkKetzQqMN3ONPvqn,Nuestra Canción,https://open.spotify.com/album/7GJlThLfkYnaJfs3Wy9JwM,GALE,https://open.spotify.com/artist/04pH6pkJugHJ7g3DTCQBVM,2023-02-21,212957,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Oh My God,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX,30,https://open.spotify.com/album/21jF5jlMtzo94wbxmJ18aa,Adele,https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY,2022-06-03,225148,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Oh My My! (In Love Again),https://open.spotify.com/track/6jCu0UWhzcwSA2HBjNRSb9,Stand By You,https://open.spotify.com/album/5ypulZuRDqGt71dmJKo1rT,"Walk off the Earth, Train","https://open.spotify.com/artist/6jEiUoyyJNPHzSR0Nib6HX, https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A",2023-08-18,164103,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Ojalá,https://open.spotify.com/track/4dLIAE3xbJLoiIBbKkZWJk,Ojalá,https://open.spotify.com/album/00XhrF5bpFfMJ0tT85DkTY,"The Rudeboyz, Maluma, Adam Levine","https://open.spotify.com/artist/7ciBW1p3KBsYIkFk4UmwS8, https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau, https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n",2022-10-24,189080,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
OLI MAZI (We Are All Together),https://open.spotify.com/track/2kNdcf6YKLNC8mtQalv4H6,OLI MAZI (We Are All Together),https://open.spotify.com/album/0BaHbx9vN3XE8tBJMp6T38,"Rita Wilson, Christos Mastoras","https://open.spotify.com/artist/60LfX8q7jliswygVxBPIL4, https://open.spotify.com/artist/1XlTr7C0vwBmlpnsN8OMhu",2023-08-25,198245,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
On Top,https://open.spotify.com/track/1P3w91ud5pF4JO80730Mra,On Top,https://open.spotify.com/album/3tagPi6IgnB2UihDeO4Eot,I Am Nova,https://open.spotify.com/artist/1PYFWo7UIJQBW441tashW3,2022-08-26,195825,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
One Day,https://open.spotify.com/track/0nCZDQrlWA149QdGTdlsFU,Light,https://open.spotify.com/album/0ZWXIBvYjY13xIbDyWdnBN,Matisyahu,https://open.spotify.com/artist/5eyMzR1hYiEZtN2c9ly2kw,2023-05-19,207573,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Over The Rainbow,https://open.spotify.com/track/0AmJF6MlRCMzocgR92sfKh,Over The Rainbow,https://open.spotify.com/album/1mbDWv0L2Nlwd9T4h4sLxr,"Lotus Blue, Campsite Dream","https://open.spotify.com/artist/5vIpTlpycbPrgO3WQenRPk, https://open.spotify.com/artist/69VkQLf4DH7GJ68BCDOPKL",2022-11-07,92400,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Paralyzed,https://open.spotify.com/track/6KOQLj5dcYuFSN6srNs96u,Paralyzed,https://open.spotify.com/album/4b5VmGfGFXxivUx1vshO9o,Big Time Rush,https://open.spotify.com/artist/0GWCNkPi54upO9WLlwjAHd,2022-11-29,184473,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Paycheck,https://open.spotify.com/track/4X6IYXcZzSRdsMYiv0K30k,Paycheck,https://open.spotify.com/album/0IL0oxZMy5U8E2cZfLmRn0,Max Bennett Kelly,https://open.spotify.com/artist/5DrrFAKP5lAFBaDw9oKZel,2023-06-13,148744,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Peanut Butter & Tears,https://open.spotify.com/track/05QrjMU5kHV7dpyNmSxqdv,Peanut Butter & Tears,https://open.spotify.com/album/7FxcCo8w3LEpJsZuFhsO4I,DPR IAN,https://open.spotify.com/artist/2o8gT0fQmFxGNbowbdgeZe,2023-08-07,225613,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Pegao,https://open.spotify.com/track/7Dk8r4VR5NoveUvTiCKEXC,Pegao,https://open.spotify.com/album/2BzQoZdHURkzdFErSQ2Qll,Camilo,https://open.spotify.com/artist/28gNT5KBp7IjEOQoevXf9N,2022-06-03,160733,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
PENDEJO,https://open.spotify.com/track/5cy2dREJqJAyf3CNr509W7,FINAL (Vol.1),https://open.spotify.com/album/61a4XyIj98CGrUnKy8Hu4Z,Enrique Iglesias,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,2022-06-03,165360,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Perfect,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk,Made In The A.M. (Deluxe Edition),https://open.spotify.com/album/1gMxiQQSg5zeu4htBosASY,One Direction,https://open.spotify.com/artist/4AK6F7OLvEQ5QYCBNiQWHq,2022-06-03,230333,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Perfect Day,https://open.spotify.com/track/1IvmggBcaMBHaJaVaNak69,Perfect Day,https://open.spotify.com/album/5NHcQLzfaRMSKkZDTLPv4H,Al Green,https://open.spotify.com/artist/3dkbV4qihUeMsqN4vBGg93,2023-08-25,241663,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Picking Up (feat. Deb Never),https://open.spotify.com/track/2liSXJK5oGKFch8OZ0Uinn,Picking Up (feat. Deb Never),https://open.spotify.com/album/1JSOuBXhYbc5c3IAnwTAHV,"Biig Piig, Deb Never","https://open.spotify.com/artist/4GoD5FJCgC0lbzde7ly44M, https://open.spotify.com/artist/55EarwWraRQY9diMo9Oeul",2022-12-12,175520,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Play With Fire (feat. Frances Forever),https://open.spotify.com/track/7LyGoh4umDLZgIlLYSzO1t,Play With Fire (feat. Frances Forever),https://open.spotify.com/album/75mqQgjafxqZIwypeugZwK,"Tessa Violet, Frances Forever","https://open.spotify.com/artist/5DD5GZd4ElmQTy9NleMvKJ, https://open.spotify.com/artist/5uuqghaOBgtv92jDyDveQl",2023-08-18,236416,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Please Don't Go,https://open.spotify.com/track/6jg5SRvdGxvJ0DzNV0UqEK,31 Minutes to Takeoff,https://open.spotify.com/album/2nnIlWcriIqcJtjduWcTRl,Mike Posner,https://open.spotify.com/artist/2KsP6tYLJlTBvSUxnwlVWa,2022-06-03,196813,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Plutón,https://open.spotify.com/track/0w41wEubHTq13Hh4tfRCke,Plutón,https://open.spotify.com/album/6etaamYe4bL3P9MHoDcMSQ,"CNCO, Kenia OS","https://open.spotify.com/artist/0eecdvMrqBftK0M1VKhaF4, https://open.spotify.com/artist/31VFEohvhOUKrtAONEBhMG",2022-07-21,165533,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Pressure,https://open.spotify.com/track/11iSuemcTw1gnhyr7e2KXx,NATIVEWORLD,https://open.spotify.com/album/1ZJjKmDNfYzur7u3IfMcIH,"NATIVE Sound System, Alpha P, Lady Donli","https://open.spotify.com/artist/5Vug6iR3M9khAmBF8TL5fy, https://open.spotify.com/artist/3dUPwMGYAsymFv80wkqEKl, https://open.spotify.com/artist/5joHzVrVQzu41KFBlZQDvG",2022-08-22,217043,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Pretty Girl Era,https://open.spotify.com/track/3w6JB9UckmYZBn4Tsq2kpM,Pretty Girl Era,https://open.spotify.com/album/6G32ymoo3YjIUKVMGIKJUY,LU KALA,https://open.spotify.com/artist/5R1cUyk9ysrruOo4ErpGjg,2022-12-06,155571,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
PSP4000,https://open.spotify.com/track/2CcdFxxxd2CEnpIJKijU1o,PSP4000,https://open.spotify.com/album/10Z9oRfsym5hoPSOofIxw0,"Ole, Jizo inc.","https://open.spotify.com/artist/7m9yK07LzbtyQCfhtNkUEd, https://open.spotify.com/artist/6KpZRmz4bvYzd8b6iNTrbJ",2024-03-08,206283,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Psycho B**ch,https://open.spotify.com/track/1aRcazIFzvRrybZXVdFT1M,Psycho B**ch,https://open.spotify.com/album/1QLjJQvFwXCIbfOvJVez4u,Thalia,https://open.spotify.com/artist/23wEWD21D4TPYiJugoXmYb,2022-11-07,167360,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Puffer,https://open.spotify.com/track/2NC0JdCc2XgrNa0ipNOfML,Puffer,https://open.spotify.com/album/0YmzktvGgOcjZCYjSdcG6n,Cautious Clay,https://open.spotify.com/artist/6iWuBN32BqCJAeXW6o3nil,2022-06-21,152998,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Quiero Decirte,https://open.spotify.com/track/7dT6ccDqmMHvz5C0d8iUND,Quiero Decirte,https://open.spotify.com/album/3CnYoRJD1BVt5eyoRwaFar,"Abraham Mateo, Ana Mena","https://open.spotify.com/artist/2bxxlINUlcMQQb39K7IopR, https://open.spotify.com/artist/6k8mwkKJKKjBILo7ypBspl",2022-06-03,222348,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Raise Your Glass,https://open.spotify.com/track/1gv4xPanImH17bKZ9rOveR,Raise Your Glass,https://open.spotify.com/album/3uQMzfrf4kUNGsCtmTtjPh,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,2022-06-03,202960,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Remind Me - Luca Schreiner Remix,https://open.spotify.com/track/072KYf7DhC2wXSqJY3kdJE,Remind Me (Luca Schreiner Remix),https://open.spotify.com/album/0p5Z673mFZaPOXyLzqdYIV,"Tom Grennan, Luca Schreiner","https://open.spotify.com/artist/5SHxzwjek1Pipl1Yk11UHv, https://open.spotify.com/artist/5fiYAV2DWASxAUKDq7Gbe9",2022-06-03,220648,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
Rock with You - Single Version,https://open.spotify.com/track/7oOOI85fVQvVnK5ynNMdW7,Off the Wall,https://open.spotify.com/album/2ZytN2cY4Zjrr9ukb2rqTP,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,2024-02-16,220626,2022-06-10,happy | vibes | feel good | music | mood boost | happy hits | clean pop | positive vibes | dopamine | serotonin | high vibes | happy summer | positive affirmation | upbeat | drive | windows down | good vibes | indie | pop | rock | alternative | feelin' good | healing | rise | smile,Feel Good 🤩 Happy Hits
