track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Ruff Ryders' Anthem,https://open.spotify.com/track/1BKT2I9x4RGKaKqW4up34s,It's Dark And Hell Is Hot,https://open.spotify.com/album/2xIhksIizs6gWdRBYdiTLc,DMX,https://open.spotify.com/artist/1HwM5zlC5qNWhJtM00yXzG,2024-05-23,214440,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Run,https://open.spotify.com/track/6oYXbji1rn7U6bFuNYekpQ,Run,https://open.spotify.com/album/7JCAQ1ISjY2Le5hcXUmU0L,"Becky Hill, Galantis","https://open.spotify.com/artist/4EPJlUEBy49EX1wuFOvtjK, https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu",2022-06-09,188731,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
"Run (feat. Tyga, 21 Savage & BIA)",https://open.spotify.com/track/7ItXHU9yVm8AUkMyo4kffF,Run,https://open.spotify.com/album/7b7CkJuDzMUFt0vbzj0pjv,"YG, Tyga, 21 Savage, BIA","https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY, https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp, https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft, https://open.spotify.com/artist/6veh5zbFpm31XsPdjBgPER",2022-06-26,237623,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Run This Town,https://open.spotify.com/track/7LR85XLWw2yXqKBSI5brbG,The Blueprint 3,https://open.spotify.com/album/2CUT0104gySOIvqwtXeFsX,"JAY-Z, Rihanna, Kanye West","https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB, https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H, https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x",2024-05-23,267520,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",https://open.spotify.com/track/23dwrzeJtEEGl2U4CPWSor,Creed II: The Album,https://open.spotify.com/album/7kSa9AwcDQ6ZUScaXxp8zP,"Mike WiLL Made-It, A$AP Rocky, A$AP Ferg, Nicki Minaj","https://open.spotify.com/artist/0NWbwDZY1VkRqFafuQm6wk, https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca, https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL, https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh",2024-05-23,131674,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Save Me,https://open.spotify.com/track/4HgPdfsZJa23uioLcQOefo,Save Me,https://open.spotify.com/album/5jDl6mDA5gzgvzGyu7Twij,"Steve Aoki, HRVY","https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs, https://open.spotify.com/artist/28y6CyJNkGNjJQKrlx4AmN",2022-06-09,166465,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
SAY MY GRACE (feat. Travis Scott),https://open.spotify.com/track/2Gk6fi0dqt91NKvlzGsmm7,SET IT OFF,https://open.spotify.com/album/1D1hLipjrdB6pnxurMtC3E,"Offset, Travis Scott","https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW, https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY",2023-12-11,173253,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Scared Money (feat. J. Cole and Moneybagg Yo),https://open.spotify.com/track/4heBcjj4Lw3X2sQVFNbLbz,Scared Money,https://open.spotify.com/album/3TsYjPFN8qCxcYWHL3DtL8,"YG, J. Cole, Moneybagg Yo","https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY, https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5, https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f",2024-05-23,204285,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
SCIENTISTS & ENGINEERS (feat. Future & Eryn Allen Kane),https://open.spotify.com/track/1UsPflAuWTNteFUPJAJe8E,MICHAEL,https://open.spotify.com/album/2mBH7RhAS6vRKkSlA7IRIJ,"Killer Mike, André 3000, Eryn Allen Kane, Future","https://open.spotify.com/artist/2N4EYkIlG1kv25g6Wv8LGI, https://open.spotify.com/artist/74V3dE1a51skRkdII8y2C6, https://open.spotify.com/artist/5xI4mPixKfrCCspATqbpy3, https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i",2024-02-05,253663,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Scrape It Off (feat. Lil Uzi Vert & Don Toliver),https://open.spotify.com/track/1dp8aQANyTRKssDeAYPiZe,It's Almost Dry,https://open.spotify.com/album/6o38CdD7CUlZDCFhjZYLDH,"Pusha T, Lil Uzi Vert, Don Toliver","https://open.spotify.com/artist/0ONHkAv9pCAFxb0zJwDNTy, https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz, https://open.spotify.com/artist/4Gso3d4CscCijv0lmajZWs",2023-12-11,152612,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
See Wat I’m Sayin,https://open.spotify.com/track/30vAfL9Wyu2fu07vdbZ1Xt,See Wat I’m Sayin,https://open.spotify.com/album/3busrWaOS06nIDLDdIro3R,"Moneybagg Yo, CMG The Label","https://open.spotify.com/artist/3tJoFztHeIJkJWMrx0td2f, https://open.spotify.com/artist/3rO1KMi81CCLjSjkImNtrA",2022-06-09,146732,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Shake Dat Ass (Twerk Song),https://open.spotify.com/track/1vkpe29DP5EvAxYnWVq5C1,Too Slippery,https://open.spotify.com/album/3ESmtTRJZkIjPShkV48tdL,BossMan Dlow,https://open.spotify.com/artist/23xFbA9rYgRX8mreqysWPc,2025-02-06,197000,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
"Shake It (feat. Cardi B, Dougie B & Bory300)",https://open.spotify.com/track/0RkCnqwF8Tfl2QGPZwopyk,"Shake It (feat. Cardi B, Dougie B & Bory300)",https://open.spotify.com/album/0Kr65MJsLayLENRXxrlW3Z,"Kay Flock, Cardi B, Dougie B, Bory300","https://open.spotify.com/artist/2AMeiDbfU2vonrTkpXDKUu, https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB, https://open.spotify.com/artist/6ykgQbKcZFy5qoKBU4YiWj, https://open.spotify.com/artist/77oGJAObEl8wdAUrknL1gH",2022-06-09,118249,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
SHAKE SUMN,https://open.spotify.com/track/3FhZPYvMGSjFc6boVYKlCv,CALL DA FIREMAN,https://open.spotify.com/album/3oDobVNZ3U9BpxOdokk0fL,DaBaby,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk,2024-05-23,124805,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Shibuya,https://open.spotify.com/track/0I646T7NgqRluUebVjEUE4,Shibuya,https://open.spotify.com/album/4vhqbFuqA4TFrEuqFVzxAv,Ski Mask The Slump God,https://open.spotify.com/artist/2rhFzFmezpnW82MNqEKVry,2024-03-15,156910,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
"Shook Ones, Pt. II",https://open.spotify.com/track/33ZXjLCpiINn8eQIDYEPTD,The Infamous,https://open.spotify.com/album/1cCAb1vN8uUsdfEylVmTLs,Mobb Deep,https://open.spotify.com/artist/6O2zJ0tId7g07yzHtX0yap,2024-05-23,325506,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Shoot It Myself (feat. Future),https://open.spotify.com/track/1PeDMQb4OIt2QBVvvXUd15,Shoot It Myself (feat. Future),https://open.spotify.com/album/0afoo6vjuoRwsWH60vsbwN,"EST Gee, Future","https://open.spotify.com/artist/4FlG0V0jhLO4qGpayFOphj, https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i",2022-09-12,187843,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Shoota (feat. Lil Uzi Vert),https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i,Die Lit,https://open.spotify.com/album/7dAm8ShwJLFm9SaJ6Yc58O,"Playboi Carti, Lil Uzi Vert","https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD, https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz",2024-05-23,153800,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Sky,https://open.spotify.com/track/2vPqnRoB0n01a0kl1oOyy8,Hip Hop Hits: Best Of 10s,https://open.spotify.com/album/7Am9T7WJuRKBm1kYIY5ptf,Playboi Carti,https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD,2024-05-23,193234,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
sneaky,https://open.spotify.com/track/2K7sv1mno9PvbXVBpqvSKn,american dream,https://open.spotify.com/album/2RRYaYHY7fIIdvFlvgb5vq,21 Savage,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,2025-02-06,201672,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
SO WHAT (FEAT. DC THE DON),https://open.spotify.com/track/6fdxpwerepfYpTCjchuP5J,LOST IN HERE,https://open.spotify.com/album/4URIzfA3qieoUfUmBRTwFS,"Dro Kenji, DC The Don","https://open.spotify.com/artist/46fHMu9KxdQwcGV9xI1L9R, https://open.spotify.com/artist/3YYbAExunnHv5pW7GUZefk",2024-05-23,182448,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Soul Survivor,https://open.spotify.com/track/0Ss50OU9tCozI7JIywkv14,Let's Get It: Thug Motivation 101,https://open.spotify.com/album/6hiOeC9YErltT6CnK4pfJN,"Jeezy, Akon","https://open.spotify.com/artist/4yBK75WVCQXej1p04GWqxH, https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV",2024-05-23,280013,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
squabble up,https://open.spotify.com/track/0nj9Bq5sHDiTxSHunhgkFb,GNX,https://open.spotify.com/album/0hvT3yIEysuuvkK73vgdcW,Kendrick Lamar,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,2024-11-25,157992,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Stand On It (with Future),https://open.spotify.com/track/7H3lr9bsPBGFx5NyTuBBGc,2093,https://open.spotify.com/album/1jXYc5gip5tqCTDOotfY5L,"Yeat, Future","https://open.spotify.com/artist/3qiHUAX7zY4Qnjx8TNUzVx, https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i",2024-05-23,180800,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
STAYING ALIVE (feat. Drake & Lil Baby),https://open.spotify.com/track/7Ddk8FhoYKdsVoX9AOCPMm,GOD DID,https://open.spotify.com/album/6NuGZnOc88LcZpEkJIbO50,"DJ Khaled, Drake, Lil Baby","https://open.spotify.com/artist/0QHgL1lAIqAw0HtD7YldmP, https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4, https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK",2023-12-11,178176,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),https://open.spotify.com/track/1BzXvBpIFWJgu0P8P6xmP4,D-Day: A Gangsta Grillz Mixtape,https://open.spotify.com/album/3tFjhFPqGhhLrCULnPu7Wy,"Dreamville, JID, J. Cole, Kenny Mason, Sheck Wes","https://open.spotify.com/artist/1iNqsUDUraNWrj00bqssQG, https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7, https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5, https://open.spotify.com/artist/4mwdnO2jZrMmMVrjcHsZBv, https://open.spotify.com/artist/2RDOrhPqAM4jzTRCEb19qX",2024-05-23,309322,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
STILL IN THE PAINT (with LAZER DIM 700 & Bktherula),https://open.spotify.com/track/5PXpiAqtsLRlTUlAoeZeYP,KING OF THE MISCHIEVOUS SOUTH,https://open.spotify.com/album/1OUX2HxH2tyqyHMALnYbnG,"Denzel Curry, LAZER DIM 700, Bktherula","https://open.spotify.com/artist/6fxyWrfmjcbj5d12gXeiNV, https://open.spotify.com/artist/3CE6MgsLpKMDfYFtexgc8U, https://open.spotify.com/artist/6OjtkJDlAZzlzAydEn78cK",2025-02-06,233085,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Stop Breathing,https://open.spotify.com/track/2lLG56qpLP3UbcLuzMvkWX,Whole Lotta Red,https://open.spotify.com/album/2QRedhP5RmKJiJ1i8VgDGR,Playboi Carti,https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD,2024-05-23,218943,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Straightenin,https://open.spotify.com/track/3X2r2CnHOJeV5YekPTgBnK,Straightenin,https://open.spotify.com/album/7MFj8Fxl8OrEAOyOBSMz51,Migos,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,2022-06-09,255532,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Style Rare (with Gunna),https://open.spotify.com/track/16k6Mkih2WIccEjhtRmMni,Style Rare (with Gunna),https://open.spotify.com/album/05MZLUrinCJorGmOMcnXF0,"Offset, Gunna","https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW, https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ",2024-06-28,208800,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Super Bass,https://open.spotify.com/track/3hlksXnvbKogFdPbpO9vel,Pink Friday (Complete Edition),https://open.spotify.com/album/7aADdYLiK1z7GlMFr0UIZw,Nicki Minaj,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,2022-06-09,200013,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Surround Sound (feat. 21 Savage & Baby Tate),https://open.spotify.com/track/0cp97b37sFNsdIbQH6po3T,Surround Sound (feat. 21 Savage & Baby Tate),https://open.spotify.com/album/0MdgqhI26wmlQ1aLV5y2Ks,"JID, 21 Savage, Baby Tate","https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7, https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft, https://open.spotify.com/artist/3IJ21966TwNZI24MwZHMu4",2024-05-23,229938,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Surround Sound (feat. 21 Savage & Baby Tate),https://open.spotify.com/track/1udwFobQ1JoOdWPQrp2b6u,The Forever Story (Extended Version),https://open.spotify.com/album/4rJDCELWL0fjdmN9Gn4f4g,"JID, 21 Savage, Baby Tate","https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7, https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft, https://open.spotify.com/artist/3IJ21966TwNZI24MwZHMu4",2023-12-11,229938,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Swing My Way,https://open.spotify.com/track/4wFiEt5XdXVcUAxcMRZnCR,Swing My Way,https://open.spotify.com/album/48wyjtn53vHqRuQsusH04z,Offset,https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW,2025-02-19,179933,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Syphilis,https://open.spotify.com/track/4dOmgE4ULbySxpeGObN8RL,Death Race For Love,https://open.spotify.com/album/1GYVNOzwhx1nMcIJDogSNp,Juice WRLD,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz,2024-05-23,131761,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Take A Step Back,https://open.spotify.com/track/2gQYziDV5cSTRSqr6akzi5,You Will Regret (Reloaded),https://open.spotify.com/album/2pTyjuQ1d1d79Chhknoa2h,"Ski Mask The Slump God, XXXTENTACION","https://open.spotify.com/artist/2rhFzFmezpnW82MNqEKVry, https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4",2024-05-23,210386,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Tell It To My Heart (feat. Hozier) - Tiësto Remix,https://open.spotify.com/track/4bL0sCjnM6a1rKoBIHJYxI,Tell It To My Heart (Tiësto Remix),https://open.spotify.com/album/7AodWtZlBa8wXffasz7E30,"MEDUZA, Hozier, Tiësto","https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu, https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS, https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z",2022-06-09,175312,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Temper,https://open.spotify.com/track/5Zt29iKebWhkpbnsv92HuT,Temper,https://open.spotify.com/album/3N2TjiomTzaIIUznQb9zjR,Vera Blue,https://open.spotify.com/artist/5ujrA1eZLDHR7yQ6FZa2qA,2022-06-10,206666,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
Ten (feat. Sexyy Red),https://open.spotify.com/track/20orAdOtod5Zr2fJppGnyO,Big Swerv,https://open.spotify.com/album/0E2aK1mNCG2c0AfMaRs3a4,"G Herbo, Sexyy Red","https://open.spotify.com/artist/5QdEbQJ3ylBnc3gsIASAT5, https://open.spotify.com/artist/3DbwFQlvLxRSi2uX8mf81A",2024-09-06,184311,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
THank god 4 me,https://open.spotify.com/track/7CwO2esrH095tjxmJVMY2E,BLUE LIPS,https://open.spotify.com/album/107WsrBqn5xVPgystkziry,ScHoolboy Q,https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m,2025-02-06,177260,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
The Grinch,https://open.spotify.com/track/1W24W6jQegnNh0x5DfBBPT,A Love Letter To You 4,https://open.spotify.com/album/0tKX7BLXiiRgXUKYdJzjEz,Trippie Redd,https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax,2024-05-23,91288,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
The Next Episode,https://open.spotify.com/track/4LwU4Vp6od3Sb08CsP99GC,2001,https://open.spotify.com/album/7q2B4M5EiBkqrlsNW8lB7N,"Dr. Dre, Snoop Dogg","https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7, https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG",2022-06-09,161506,2022-06-10,"Hip Hop workout hits to get your mental right and blood pumping. Soundtrack your workout with heavy-hitting bangers from Kendrick Lamar, Offset, Travis Scott, Drake and more!  High Energy Rap | Hip Hop Workout | Rap Bangers | Rap Workout",Workout Bangers 💪 ULTIMATE GYM HIP-HOP
