track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
Amuleto,https://open.spotify.com/track/3QIEzU6q0zRAYT5RmbZFIF,Amuleto,https://open.spotify.com/album/2r2VdYUDH1cIWEPggrmfrR,Diego Torres,https://open.spotify.com/artist/0LALueHEQunQ2d61fXGeZh,2024-10-04,225832,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Anda Bien el Nene,https://open.spotify.com/track/5rAnfPGKZGyRBzI5kcAaqB,Anda Bien el Nene,https://open.spotify.com/album/5i7XYxpwdpDMmmrR07H7PU,"Oscar Maydon, Grupo Marca Registrada","https://open.spotify.com/artist/3l9G1G9MxH6DaRhwLklaf5, https://open.spotify.com/artist/1gW6pz5n1aK249L0GvfQCC",2024-02-09,177023,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
ANDALE,https://open.spotify.com/track/13d86x60ox3cQPxI7Cc2Pb,NASTY SINGLES,https://open.spotify.com/album/7FLx7IRjwUsg9nqSGpZKg9,NATTI NATASHA,https://open.spotify.com/artist/1GDbiv3spRmZ1XdM1jQbT7,2023-12-08,166395,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Ando Sad,https://open.spotify.com/track/2kkXtrMcusksHbshFn8kPf,Ando Sad,https://open.spotify.com/album/3YK7JmTZQmwnSNbNv9asHS,"Marca MP, Gabito Ballesteros","https://open.spotify.com/artist/44mEtidu0VdRkIqO4IbkNa, https://open.spotify.com/artist/6Sbl0NT50roqWvy746MfVf",2023-04-28,158875,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Anestesia,https://open.spotify.com/track/2EQKYVMpnpvyUaHZL2VQlU,Anestesia,https://open.spotify.com/album/2nYhva0TxRBllKxG3lqISd,Conexión Divina,https://open.spotify.com/artist/4VNRWgZyB5AiSw4jlGDVLy,2023-03-24,193187,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
ANESTESIA,https://open.spotify.com/track/0FBYr7mYNWv4p1F6KPBisj,Anestesia,https://open.spotify.com/album/1xbZVMAqB3YL2HfXZyMOfb,"Venesti, Goyo, Slow Mike","https://open.spotify.com/artist/50oHbeWPotfWlzdi4bojSU, https://open.spotify.com/artist/2ECiXSK7umi1luAaQyrCUX, https://open.spotify.com/artist/25ffNKG1EAXf8RBN88lXKH",2024-06-14,165856,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
ANTES QUE SALGA EL SOL,https://open.spotify.com/track/1vucS7X4otbyQSZ9RXYXFI,ANTES QUE SALGA EL SOL,https://open.spotify.com/album/1LRi8tnlnSaxAcffcxzhwi,"NATTI NATASHA, Prince Royce","https://open.spotify.com/artist/1GDbiv3spRmZ1XdM1jQbT7, https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC",2022-02-02,183926,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
AOK - with Manuel Turizo,https://open.spotify.com/track/4mMVfVrFM6b0boY4EXTFvK,AOK (with Manuel Turizo),https://open.spotify.com/album/6oKpggTx92dsXIbFgfUgDf,"Tai Verdes, Manuel Turizo","https://open.spotify.com/artist/2kCO8LXN1usaOPL3iEE28I, https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B",2022-02-02,193859,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Apapáchame Lento,https://open.spotify.com/track/04BffOVFlbFBHZMy8hBK9N,Apapáchame Lento,https://open.spotify.com/album/3517qoFZybOtp9VKJh62Gp,Alex Luna,https://open.spotify.com/artist/0lxgtTr0rNyTf3j6smPBp2,2024-06-07,201663,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Apretaito,https://open.spotify.com/track/0cW5cXANjlv8hgLAQwdvgE,Apretaito,https://open.spotify.com/album/0aMqp2gRJQjhVZmHkuTtfL,"Ozuna, Boza","https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY, https://open.spotify.com/artist/2NfSBtmWe7oPw1EmetJVso",2022-04-07,199627,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Apreton,https://open.spotify.com/track/3bUhvt1PcJVZdliG1XtpXW,Apreton,https://open.spotify.com/album/3Li9ZLoAyR7PSnJ1YojaFH,"Kim Loaiza, DJ Luian, Mambo Kingz, De La Ghetto, Darell, KEVVO","https://open.spotify.com/artist/1QivQCLVipV61DiQiyV14A, https://open.spotify.com/artist/64aJYyrXljOodnUG6jvhRD, https://open.spotify.com/artist/2T1aUibqR2QC2sINIDQOAK, https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb, https://open.spotify.com/artist/1TtXnWcUs0FCkaZDPGYHdf, https://open.spotify.com/artist/4QrBoWLm2WNlPdbFhmlaUZ",2022-12-09,258665,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
AQTLM,https://open.spotify.com/track/7FCiyjiaUnoe7Hvlr85u96,AQTLM,https://open.spotify.com/album/1jAW24wojDL4ovLnhMXW8t,Cauty,https://open.spotify.com/artist/2QUvtLq6oQaX0LNsYY2fas,2023-12-08,128254,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Aquí Estoy,https://open.spotify.com/track/0AjWPhrgNzEAO7FTnQIlEf,Aquí Estoy,https://open.spotify.com/album/3BdctQrrNWKKazV67UXzGK,TINI,https://open.spotify.com/artist/7vXDAI8JwjW531ouMGbfcp,2022-02-02,128432,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
ARENA Y MAR,https://open.spotify.com/track/5j42bMuCeQHfQHC61QZEDO,ARENA Y MAR,https://open.spotify.com/album/10wlt2vpWYDy6XKDGvFYO4,BEBEBOY,https://open.spotify.com/artist/3hBijYmf6uAE6PKfL9CNLk,2022-04-21,153403,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Arranca (feat. Omega),https://open.spotify.com/track/6IdcyYfBz9LG3SWIKVyNgh,Arranca (feat. Omega),https://open.spotify.com/album/3d0XlD9jrpNetVgDfsErG4,"Becky G, Omega","https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3, https://open.spotify.com/artist/1UjxAZqzphB1tsMb1aWBj0",2023-03-10,166529,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Arte,https://open.spotify.com/track/4rAqN1N4r2tn6ixEgJP7Q7,Arte,https://open.spotify.com/album/531LZb17gcTf6iu8wIc7kt,Noriel,https://open.spotify.com/artist/3RtNN1VnooWEn3KQk03DUL,2023-02-24,192000,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
ASI ES LA VIDA,https://open.spotify.com/track/0Me3GyNuLOa1YTIxhJPyCn,ASI ES LA VIDA,https://open.spotify.com/album/6qW93Zylfk7oxZ8ZzwjkL5,"Enrique Iglesias, Maria Becerra","https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw, https://open.spotify.com/artist/1DxLCyH42yaHKGK3cl5bvG",2023-09-29,172095,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
ASI ES LA VIDA (feat. Descemer Bueno & Omi Hernandez) - Remix,https://open.spotify.com/track/0jj0Hf63LdLDgoy73YS352,ASI ES LA VIDA (feat. Descemer Bueno & Omi Hernandez) [Remix],https://open.spotify.com/album/6xgbZ7SdlBQKBSzVl8GZZu,"Enrique Iglesias, Maria Becerra, J Alvarez, Descemer Bueno, Omi Hernandez","https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw, https://open.spotify.com/artist/1DxLCyH42yaHKGK3cl5bvG, https://open.spotify.com/artist/6XFITTl7cFTdopDY3lUdlY, https://open.spotify.com/artist/5luyt0SUvGkDMY4ILP6Qhl, https://open.spotify.com/artist/5TrKkrhYUxkSScH0LzgeqA",2024-12-02,215825,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Aurora - Remix,https://open.spotify.com/track/7nHtmtk2wtQoRTBA8tEMWy,Aurora (Remix),https://open.spotify.com/album/3dgoNFp7Rdw1KBH3n5YIAO,"Jhosy, Beéle, Manuel Turizo","https://open.spotify.com/artist/2qMUSKJxNaBsISPyYretDo, https://open.spotify.com/artist/7a0XAaPaK2aDSqa8p3QnC7, https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B",2022-09-30,242546,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
AVENTURA,https://open.spotify.com/track/02vuof1sWGshy5yJG3HylY,AVENTURA,https://open.spotify.com/album/3j7rNxfmagpw3RlQjBJ1Pf,"ZABDIEL, Ana Mena","https://open.spotify.com/artist/3L6TeR5LqiJDpwQQScSuw5, https://open.spotify.com/artist/6k8mwkKJKKjBILo7ypBspl",2023-09-05,193059,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Awolowo - Remix,https://open.spotify.com/track/3thJbDC01YXiNLlYV3r4UO,Awolowo (Remix),https://open.spotify.com/album/4Lr4EVsSt7N4r3IrPBdXJ8,"Fido, Kapo","https://open.spotify.com/artist/5HmfRnwYc5vNyWxRfP9U74, https://open.spotify.com/artist/3UTF2no3muGdiFXVujl94i",2024-11-22,152000,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Babel,https://open.spotify.com/track/20G5CFb10eulCPFSLTIpt8,Babel,https://open.spotify.com/album/07i1aBWmIFnWK5yRQDu3Gk,"Carlos Vives, Fito Paez","https://open.spotify.com/artist/4vhNDa5ycK0ST968ek7kRr, https://open.spotify.com/artist/1bZNv4q3OxYq7mmnLha7Tu",2022-05-04,258505,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
BABY HELLO,https://open.spotify.com/track/2SOvWt6igzXViIjIiWNWEP,BABY HELLO,https://open.spotify.com/album/5KDgQ8sKzlThX02A5urLj0,"Rauw Alejandro, Bizarrap","https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq, https://open.spotify.com/artist/716NhGYqD1jl2wI1Qkgq36",2023-06-23,222461,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
BACANO,https://open.spotify.com/track/7Bm8KAA3mcGu26Vnss7A4f,BACANO,https://open.spotify.com/album/6EdNPd2hYgS4AkTk1BNsS0,Silvestre Dangond,https://open.spotify.com/artist/3OcvS8PzSGYMBvLdzY6g3e,2023-11-02,190076,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Bahamas,https://open.spotify.com/track/3BWpv2yBYqreJmcPiHkuVC,Bahamas,https://open.spotify.com/album/2t2TGRu7yTlcXjMbdBZmbS,"Manuel Turizo, SAIKO","https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B, https://open.spotify.com/artist/2O8vbr4RYPpk6MRA4fio7u",2024-04-12,223728,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Baila Así (feat. Chiquis),https://open.spotify.com/track/4uZA7hxe5WZiQpOAu9lerj,Baila Así (feat. Chiquis),https://open.spotify.com/album/0SXbEP6U9u9JLzuPVYRIGQ,"Play-N-Skillz, Thalia, Becky G, Chiquis","https://open.spotify.com/artist/7MP4jhYmFEgb0AtiOkw55s, https://open.spotify.com/artist/23wEWD21D4TPYiJugoXmYb, https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3, https://open.spotify.com/artist/5QcHBpoxrY7vx3ulMKEvTS",2022-02-02,171866,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Baila Baila Baila - Remix,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",https://open.spotify.com/album/2njbaonul4fuGOFmPchUgU,"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA","https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY, https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m, https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5, https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO, https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66",2023-06-07,235284,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Bailamos,https://open.spotify.com/track/1fwJxWnjiNefiUzePmehIi,Bailamos,https://open.spotify.com/album/3sEZGPKPOMtlyFTqWu8KCj,Oliva,https://open.spotify.com/artist/1gBHZ6j8W5Xs3t9gmvedJw,2022-02-02,159915,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Bailando Bachata,https://open.spotify.com/track/0nKu6ysQjldXxABnxMu7kL,Bailando Bachata,https://open.spotify.com/album/6NthM7pMQaf9oO8KO4zrNe,Chayanne,https://open.spotify.com/artist/1JbemQ1fPt2YmSLjAFhPBv,2023-05-26,170809,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Bailarina,https://open.spotify.com/track/0PTnMPnIvXRgb5IaANYzVN,Bailarina,https://open.spotify.com/album/0OCGfj5zYqgfbeqUaXiP2f,"Abraham Mateo, Danny Ocean","https://open.spotify.com/artist/2bxxlINUlcMQQb39K7IopR, https://open.spotify.com/artist/5H1nN1SzW0qNeUEZvuXjAj",2024-04-05,185546,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
BAILÉ CON MI EX,https://open.spotify.com/track/0Yc0ziTsyjahYqlWXVXlTU,BAILÉ CON MI EX,https://open.spotify.com/album/1Q2VAJl9617SehQItOqzqI,Becky G,https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3,2022-05-10,161880,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Baja California,https://open.spotify.com/track/3XAMueRejgCY1TEJDX1gv0,Baja California,https://open.spotify.com/album/3qbsCGFjewj30dvxqRJiJf,Reik,https://open.spotify.com/artist/0vR2qb8m9WHeZ5ByCbimq2,2024-04-12,187315,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Bala Perdida,https://open.spotify.com/track/4vO9XibywfpscabvLgwGYH,Bala Perdida,https://open.spotify.com/album/2ioboE0aQ66tLoGHB7XCxK,"Arthur Hanlon, Ángela Aguilar","https://open.spotify.com/artist/2tYwhzzfvvDr29BbBFcHhB, https://open.spotify.com/artist/3abT87tqQ4Q5PA5nw6CYyH",2025-02-19,224000,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Baloncito Viejo,https://open.spotify.com/track/1PGoOrdBQyahALB6Vu7HMN,Baloncito Viejo,https://open.spotify.com/album/6pXlVFGw6ydQu6aOCEUHDe,"Carlos Vives, Camilo","https://open.spotify.com/artist/4vhNDa5ycK0ST968ek7kRr, https://open.spotify.com/artist/28gNT5KBp7IjEOQoevXf9N",2022-03-02,170862,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
Bandidaje - Remix,https://open.spotify.com/track/3kzNVbVSpHfvOVF2te8dfG,Bandidaje (Remix),https://open.spotify.com/album/1d6lsKCSnBXCuCYOeBudmO,"Tokischa, July Queen, LISS DOLL RD","https://open.spotify.com/artist/2p4aN0Uxkk3iT3HK0cJ2cJ, https://open.spotify.com/artist/6B1OtjbuEkKs8RV3HruvJO, https://open.spotify.com/artist/07ZOmCinJ1Wa68rEbKiE5o",2023-03-31,171692,2022-06-10,"The perfect mix of the latest pop hits! Follow this playlist and play Camilo &amp; Carin Leon &quot;Una Vida Pasada,&quot; Nicki Nicole &quot;Ojos Verdes,&quot;  Sky Rompiendo &amp; Rauw Alejandro  &quot;Espectacular&quot;, Shakira &amp; Cardi B &quot;Puntería,&quot;  Cover: Fito Páez",Pop Latin Hits
