track_name,track_url,album_name,album_url,artist_name,artist_url,date_added,duration_ms,date_first_scraped,description,playlist_name
GOODWILL,https://open.spotify.com/track/6keZcDRvWtFMpVbhRxQ0ke,KNOWITALL,https://open.spotify.com/album/3taqQGM1QEr2Mb5zKdfFHI,"MouSa, kamikaze's endless","https://open.spotify.com/artist/7HS7UAenyadIf7FTYqSNgn, https://open.spotify.com/artist/7k3CYBOdj2p7mSf9vxtz7J",2024-12-15,152115,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
GOTHAM,https://open.spotify.com/track/5HhujuVtdRuHsEeLFeu77Y,Heart After Dark,https://open.spotify.com/album/5SLn2QEN2rPc5xkJp1kgmR,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2024-12-15,125753,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Gravestones,https://open.spotify.com/track/46Hq3CmiChN7gRQrY45jMB,Gravestones,https://open.spotify.com/album/7EMSLuYH0nVoMx4EK5Pgls,"Rylorie, Yong3k","https://open.spotify.com/artist/6lRDH0njkRObV1cYMXrWaO, https://open.spotify.com/artist/6UX3hXJlKGOfp83I51YsOW",2024-12-16,113903,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Growth,https://open.spotify.com/track/390fvUgBt0PYchynPzRxvx,Drop Out,https://open.spotify.com/album/2qbWQutwC0i5OKIxwZWzAe,Najor,https://open.spotify.com/artist/3qNdx4J6ACQSewSiOqGSOW,2024-12-15,174706,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
GROWZ,https://open.spotify.com/track/6KGYDPd2rRmoROgvQCuaLk,Music4U,https://open.spotify.com/album/4QCbvrKt9LgKvksRWzjcDO,icryduringsex,https://open.spotify.com/artist/5dpFvg3GgOk9bZgG4FN4Fw,2024-12-15,191146,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
H E L L O K I T T Y P S Y C H O !,https://open.spotify.com/track/7L3trd3Xmuo9ugUDr2nWPc,H E L L O K I T T Y P S Y C H O !,https://open.spotify.com/album/7j3LL0vEESEePPPxVH7RJC,"Scratchy, wasty","https://open.spotify.com/artist/3MEe6eezOrjVBXrCzhWFUf, https://open.spotify.com/artist/1a4fut94sWqBrkavalr3hJ",2024-12-16,83451,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Hamburg Süd - Radio Mix,https://open.spotify.com/track/14JNrADgwe1j1DUJxYZ2iL,15 Years of Aqualoop Records,https://open.spotify.com/album/4hk6lC8BaKhn88EFFjxqG5,"Pulsedriver, Langenhagen","https://open.spotify.com/artist/6U0uBUKWYZKZYFGL00hMsp, https://open.spotify.com/artist/2Q6WkMt4FG4ipneN0y5XVU",2024-12-16,205000,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
hands up (they made her emo),https://open.spotify.com/track/1PYVf3Sgh4PVOx8ZOYMI01,hands up (they made her emo),https://open.spotify.com/album/7DEKxet76Lx6WtIdqs54v4,exdweb,https://open.spotify.com/artist/3huLyrEy8iu5K2WOwqroWK,2024-12-16,116587,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Hands up Power - Radio Edit,https://open.spotify.com/track/5S51tL6YT3TSISDmAMyZyp,Harmony Destruction,https://open.spotify.com/album/3HefRXrgVp99odTv5bS050,Rayman Rave,https://open.spotify.com/artist/68k7oHbNM3MuYr4YVvZ8AH,2024-12-15,170448,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Hang on Tight,https://open.spotify.com/track/0G36pRnyxI0vlWfRBhMPEr,Panko,https://open.spotify.com/album/3UfbWnUdI0kINgsDeqs8lW,Chill Aqua,https://open.spotify.com/artist/4sgWFzT0ptklnjTpTlQUk0,2024-12-15,221179,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Harder to Let Go,https://open.spotify.com/track/5LSEFWzugchr7LdnFhNky2,An Album About a Girl I'll Never Meet,https://open.spotify.com/album/5p2XKUbe4TJaTfp1M6vRNA,Alex Layne,https://open.spotify.com/artist/2sbsUntCRScY1JtO15d0JJ,2024-12-15,153636,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Harmony Destruction,https://open.spotify.com/track/2IHCo8raveAtFPpmaOrgZP,Harmony Destruction,https://open.spotify.com/album/3HefRXrgVp99odTv5bS050,Rayman Rave,https://open.spotify.com/artist/68k7oHbNM3MuYr4YVvZ8AH,2024-12-15,207438,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
hatred,https://open.spotify.com/track/5WsnVQmlvwfUQR81hAE86D,hatred,https://open.spotify.com/album/4ryGDCO0SymxLi9umkTxTa,Squiblers,https://open.spotify.com/artist/4MkQCthzhtcdweul1bWqxk,2024-12-15,160285,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
haunt u,https://open.spotify.com/track/7mmjkcD4KMOU1zx3ll4XOL,haunt u,https://open.spotify.com/album/3SD165AcpsNjU4BOkaAnno,KidSnorlax,https://open.spotify.com/artist/1dK4UZ6zuHSPzkWpCCQEIL,2024-12-16,128076,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
HAYFIELD HEADASS (INTERLUDE),https://open.spotify.com/track/5b5CNHXjKIvy7L4gSzNpwG,KNOWITALL,https://open.spotify.com/album/3taqQGM1QEr2Mb5zKdfFHI,MouSa,https://open.spotify.com/artist/7HS7UAenyadIf7FTYqSNgn,2024-12-15,41399,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
he ran up on me,https://open.spotify.com/track/43my2idWhl5m0ZOuc9mNfk,Beautiful Narcissism,https://open.spotify.com/album/6paVb8OO6AWIyGpueJkADP,Joshua Lanuarii,https://open.spotify.com/artist/5UrcSa9Z62ghyOdApP1Uyw,2024-12-27,63555,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Heart of Gold,https://open.spotify.com/track/1QUzPhJSZ4B3QgnKv3tYsE,Heart of Gold,https://open.spotify.com/album/6pByf6AoLZskf5L62YQQ34,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,236563,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
heartfeltsong.,https://open.spotify.com/track/3L8cQ4CqF7eo3rxEA0xXOw,heartfeltsong.,https://open.spotify.com/album/3RMqdruuyWy4CJi1qmjIET,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,205241,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
heartfeltsong.,https://open.spotify.com/track/7rhiQfFkT2ToDsE5Oiior9,heartfeltsong.,https://open.spotify.com/album/0XTe0JvYn7AXQHemGuIBBo,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,205241,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
hello kitty dress x3,https://open.spotify.com/track/3h4COwxJEYJpwDybVOC9Pm,SPARKLEDOG ANTHEM!,https://open.spotify.com/album/2bQAO8VAUvSZ8QKNdoa5pV,foxxlust,https://open.spotify.com/artist/59z0uoCfR6du9cJue8YUco,2024-12-16,88555,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Help,https://open.spotify.com/track/6rE65QWfTBEVkqrlqkQVfO,Help,https://open.spotify.com/album/5r7pW5kWglDQhCbrqsTmzK,SomeThingElseyt,https://open.spotify.com/artist/1lVDBUHFHFGNogAAqnmYDN,2024-12-15,195463,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
hey baby girl >.<,https://open.spotify.com/track/6XBalvUIar7lI549IhCIOJ,hey baby girl >.<,https://open.spotify.com/album/1dVQDrNfba55zxex8bIXyH,"ilyhiryu, disoc8, turntboy","https://open.spotify.com/artist/6v0qM3UbgdKlzIMRow87s2, https://open.spotify.com/artist/4lEE1YjJwvjoUbzBYYe4ia, https://open.spotify.com/artist/6oT7LGGtp5RQAqtbL1pw5p",2024-12-16,124342,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
HIKING,https://open.spotify.com/track/1lJsy3NnjPQoRA4bxgPIe7,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,60532,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
hoes around me,https://open.spotify.com/track/4GI9zKDjWZ4424nlXKL8k3,hoes around me,https://open.spotify.com/album/4iEphtOA9SpjZ7b1yAMMR6,GØTHBØYBABY,https://open.spotify.com/artist/2eAGAlFGR0gf55YXTRnQRU,2024-12-16,77606,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
HOLD ON,https://open.spotify.com/track/7EbMONu1XPWQQaUSMAIik6,CALL ME IF YOU GET LOST: LOST TRACKS,https://open.spotify.com/album/18RDbFA8eFqrjM5XZsboxm,Breaded Beans,https://open.spotify.com/artist/5pQVwAPuspOhZ4SMJDgctF,2024-12-15,117955,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Home,https://open.spotify.com/track/1QczqxNUFAwrEoocnx1jrY,always.,https://open.spotify.com/album/2VfmCzOIeLrDTYveq1O4u4,Learke,https://open.spotify.com/artist/5rEAVvM5n9AgQAmkVSdn8A,2024-12-15,206564,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Homesick,https://open.spotify.com/track/1DG40vd6RSG6ChTlUTxRQE,Homesick,https://open.spotify.com/album/4JVoOhEL8OhwXFZgbmRqVl,"Nikki-Chi, Glyce","https://open.spotify.com/artist/31q6TZ6sbSYajXKBUDfqKM, https://open.spotify.com/artist/2HdzfdZQ5aki9y8DKK4OfO",2024-12-15,149875,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Hundreds,https://open.spotify.com/track/0woGpcXkbLERG7PCErWC6Y,Drop Out,https://open.spotify.com/album/2qbWQutwC0i5OKIxwZWzAe,Najor,https://open.spotify.com/artist/3qNdx4J6ACQSewSiOqGSOW,2024-12-15,131959,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
HURRICANE,https://open.spotify.com/track/4EZ7wmOPAAIzxngJgmfWOT,JUICY,https://open.spotify.com/album/4TGrpub813gIR3z7YGXnJQ,XS,https://open.spotify.com/artist/10UawrPV0my8LFrW8rCWNs,2024-12-15,220891,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
Hurricane - Rayman Rave Remix,https://open.spotify.com/track/0m33JJ2o2CpnwGRUmgjq0n,Harmony Destruction,https://open.spotify.com/album/3HefRXrgVp99odTv5bS050,"Markk, Rayman Rave","https://open.spotify.com/artist/7cHzGS6IQtSQ6Uz8DZT0fS, https://open.spotify.com/artist/68k7oHbNM3MuYr4YVvZ8AH",2024-12-15,208352,2024-12-15,"Can anyone hear me? I&#x27;m so scared to forget. I&#x27;m so scared that everything will disappear, so I&#x27;ll keep everything right here, always keep everything near, never let it leave arm&#x27;s length, and maybe I&#x27;ll have the strength, to never forget it all again.",Rook's Collection of Withdrawn Songs
